[rosmaster.main][INFO] 2017-01-25 12:37:20,575: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2017-01-25 12:37:20,576: Starting ROS Master Node
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1311, in single_request
    self.send_content(h, request_body)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1459, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python2.7/httplib.py", line 1053, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python2.7/httplib.py", line 897, in _send_output
    self.send(msg)
  File "/usr/lib/python2.7/httplib.py", line 859, in send
    self.connect()
  File "/usr/lib/python2.7/httplib.py", line 836, in connect
    self.timeout, self.source_address)
  File "/usr/lib/python2.7/socket.py", line 575, in create_connection
    raise err
error: [Errno 111] Connection refused

[rosmaster.master][INFO] 2017-01-25 12:42:55,887: -PUB [/camera/depth/image_raw/theora/parameter_descriptions] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.threadpool][ERROR] 2017-01-25 12:42:55,895: Traceback (most recent call last):
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1311, in single_request
    self.send_content(h, request_body)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1459, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python2.7/httplib.py", line 1053, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python2.7/httplib.py", line 897, in _send_output
    self.send(msg)
  File "/usr/lib/python2.7/httplib.py", line 859, in send
    self.connect()
  File "/usr/lib/python2.7/httplib.py", line 836, in connect
    self.timeout, self.source_address)
  File "/usr/lib/python2.7/socket.py", line 575, in create_connection
    raise err
error: [Errno 111] Connection refused

[rosmaster.master][INFO] 2017-01-25 12:42:55,897: -PUB [/camera/depth/image_raw/theora/parameter_updates] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,904: -PUB [/camera/depth/camera_info] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,908: -PUB [/camera/depth/points] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,911: -PUB [/camera/ir/image_raw/compressedDepth] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,915: -PUB [/camera/ir/image_raw/compressedDepth/parameter_descriptions] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,918: -PUB [/camera/ir/image_raw/compressedDepth/parameter_updates] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,921: -PUB [/camera/ir/image_raw/compressed] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,925: -PUB [/camera/ir/image_raw/compressed/parameter_descriptions] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,928: -PUB [/camera/ir/image_raw/compressed/parameter_updates] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,931: -PUB [/camera/ir/image_raw] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,936: -PUB [/camera/ir/image_raw/theora] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,940: -PUB [/camera/ir/image_raw/theora/parameter_descriptions] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,944: -PUB [/camera/ir/image_raw/theora/parameter_updates] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,947: -PUB [/camera/ir/camera_info] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,951: -PUB [/camera/ir2/image_raw/compressedDepth] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,954: -PUB [/camera/ir2/image_raw/compressedDepth/parameter_descriptions] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,958: -PUB [/camera/ir2/image_raw/compressedDepth/parameter_updates] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,961: -PUB [/camera/ir2/image_raw/compressed] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,964: -PUB [/camera/ir2/image_raw/compressed/parameter_descriptions] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,968: -PUB [/camera/ir2/image_raw/compressed/parameter_updates] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,971: -PUB [/camera/ir2/image_raw] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,973: publisherUpdate[/camera/depth/points] -> http://LYC-UP:45237/
[rosmaster.threadpool][ERROR] 2017-01-25 12:42:55,975: Traceback (most recent call last):
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1311, in single_request
    self.send_content(h, request_body)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1459, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python2.7/httplib.py", line 1053, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python2.7/httplib.py", line 897, in _send_output
    self.send(msg)
  File "/usr/lib/python2.7/httplib.py", line 859, in send
    self.connect()
  File "/usr/lib/python2.7/httplib.py", line 836, in connect
    self.timeout, self.source_address)
  File "/usr/lib/python2.7/socket.py", line 575, in create_connection
    raise err
error: [Errno 111] Connection refused

[rosmaster.master][INFO] 2017-01-25 12:42:55,975: publisherUpdate[/camera/depth/points] -> http://LYC-UP:41222/
[rosmaster.threadpool][ERROR] 2017-01-25 12:42:55,976: Traceback (most recent call last):
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1311, in single_request
    self.send_content(h, request_body)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1459, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python2.7/httplib.py", line 1053, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python2.7/httplib.py", line 897, in _send_output
    self.send(msg)
  File "/usr/lib/python2.7/httplib.py", line 859, in send
    self.connect()
  File "/usr/lib/python2.7/httplib.py", line 836, in connect
    self.timeout, self.source_address)
  File "/usr/lib/python2.7/socket.py", line 575, in create_connection
    raise err
error: [Errno 111] Connection refused

[rosmaster.master][INFO] 2017-01-25 12:42:55,980: -PUB [/camera/ir2/image_raw/theora] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,983: -PUB [/camera/ir2/image_raw/theora/parameter_descriptions] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,986: -PUB [/camera/ir2/image_raw/theora/parameter_updates] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,989: -PUB [/camera/ir2/camera_info] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,992: -PUB [/camera/driver/parameter_descriptions] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,995: -PUB [/camera/driver/parameter_updates] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:55,999: -PUB [/camera/nodelet_manager/bond] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:56,020: -SUB [/camera/nodelet_manager/bond] /camera/nodelet_manager http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:56,024: -SERVICE [/camera/nodelet_manager/get_loggers] /camera/nodelet_manager rosrpc://LYC-UP:54736
[rosmaster.master][INFO] 2017-01-25 12:42:56,027: -SERVICE [/camera/nodelet_manager/set_logger_level] /camera/nodelet_manager rosrpc://LYC-UP:54736
[rosmaster.master][INFO] 2017-01-25 12:42:56,030: -SERVICE [/camera/nodelet_manager/load_nodelet] /camera/nodelet_manager rosrpc://LYC-UP:54736
[rosmaster.master][INFO] 2017-01-25 12:42:56,041: -SERVICE [/camera/nodelet_manager/unload_nodelet] /camera/nodelet_manager rosrpc://LYC-UP:54736
[rosmaster.master][INFO] 2017-01-25 12:42:56,049: -SERVICE [/camera/nodelet_manager/list] /camera/nodelet_manager rosrpc://LYC-UP:54736
[rosmaster.master][INFO] 2017-01-25 12:42:56,053: -SERVICE [/camera/color/image_raw/compressedDepth/set_parameters] /camera/nodelet_manager rosrpc://LYC-UP:54736
[rosmaster.master][INFO] 2017-01-25 12:42:56,055: -SERVICE [/camera/color/image_raw/compressed/set_parameters] /camera/nodelet_manager rosrpc://LYC-UP:54736
[rosmaster.master][INFO] 2017-01-25 12:42:56,059: -SERVICE [/camera/color/image_raw/theora/set_parameters] /camera/nodelet_manager rosrpc://LYC-UP:54736
[rosmaster.master][INFO] 2017-01-25 12:42:56,061: -SERVICE [/camera/depth/image_raw/compressedDepth/set_parameters] /camera/nodelet_manager rosrpc://LYC-UP:54736
[rosmaster.master][INFO] 2017-01-25 12:42:56,064: -SERVICE [/camera/depth/image_raw/compressed/set_parameters] /camera/nodelet_manager rosrpc://LYC-UP:54736
[rosmaster.master][INFO] 2017-01-25 12:42:56,072: -SERVICE [/camera/depth/image_raw/theora/set_parameters] /camera/nodelet_manager rosrpc://LYC-UP:54736
[rosmaster.master][INFO] 2017-01-25 12:42:56,078: publisherUpdate[/camera/nodelet_manager/bond] -> http://LYC-UP:39231/
[rosmaster.master][INFO] 2017-01-25 12:42:56,079: -SERVICE [/camera/ir/image_raw/compressedDepth/set_parameters] /camera/nodelet_manager rosrpc://LYC-UP:54736
[rosmaster.master][INFO] 2017-01-25 12:42:56,085: -SERVICE [/camera/ir/image_raw/compressed/set_parameters] /camera/nodelet_manager rosrpc://LYC-UP:54736
[rosmaster.threadpool][ERROR] 2017-01-25 12:42:56,087: Traceback (most recent call last):
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2017-01-25 12:42:56,088: publisherUpdate[/camera/nodelet_manager/bond] -> http://LYC-UP:43660/
[rosmaster.master][INFO] 2017-01-25 12:42:56,091: -SERVICE [/camera/ir/image_raw/theora/set_parameters] /camera/nodelet_manager rosrpc://LYC-UP:54736
[rosmaster.master][INFO] 2017-01-25 12:42:56,095: -SERVICE [/camera/ir2/image_raw/compressedDepth/set_parameters] /camera/nodelet_manager rosrpc://LYC-UP:54736
[rosmaster.master][INFO] 2017-01-25 12:42:56,098: -SERVICE [/camera/ir2/image_raw/compressed/set_parameters] /camera/nodelet_manager rosrpc://LYC-UP:54736
[rosmaster.master][INFO] 2017-01-25 12:42:56,102: -SERVICE [/camera/ir2/image_raw/theora/set_parameters] /camera/nodelet_manager rosrpc://LYC-UP:54736
[rosmaster.master][INFO] 2017-01-25 12:42:56,105: -SERVICE [/camera/driver/get_settings] /camera/nodelet_manager rosrpc://LYC-UP:54736
[rosmaster.master][INFO] 2017-01-25 12:42:56,109: -SERVICE [/camera/driver/set_power] /camera/nodelet_manager rosrpc://LYC-UP:54736
[rosmaster.master][INFO] 2017-01-25 12:42:56,112: -SERVICE [/camera/driver/force_power] /camera/nodelet_manager rosrpc://LYC-UP:54736
[rosmaster.master][INFO] 2017-01-25 12:42:56,116: -SERVICE [/camera/driver/is_powered] /camera/nodelet_manager rosrpc://LYC-UP:54736
[rosmaster.master][INFO] 2017-01-25 12:42:56,119: -SERVICE [/camera/driver/set_parameters] /camera/nodelet_manager rosrpc://LYC-UP:54736
[rosmaster.master][INFO] 2017-01-25 12:42:56,295: -PUB [/rosout] /camera/driver http://LYC-UP:43660/
[rosmaster.master][INFO] 2017-01-25 12:42:56,297: publisherUpdate[/rosout] -> http://LYC-UP:36037/
[rosmaster.master][INFO] 2017-01-25 12:42:56,301: -PUB [/camera/nodelet_manager/bond] /camera/driver http://LYC-UP:43660/
[rosmaster.master][INFO] 2017-01-25 12:42:56,304: -SUB [/camera/nodelet_manager/bond] /camera/driver http://LYC-UP:43660/
[rosmaster.master][INFO] 2017-01-25 12:42:56,308: -SERVICE [/camera/driver/get_loggers] /camera/driver rosrpc://LYC-UP:41460
[rosmaster.master][INFO] 2017-01-25 12:42:56,311: -SERVICE [/camera/driver/set_logger_level] /camera/driver rosrpc://LYC-UP:41460
[rosmaster.master][INFO] 2017-01-25 12:42:56,395: publisherUpdate[/camera/nodelet_manager/bond] -> http://LYC-UP:43660/
[rosmaster.threadpool][ERROR] 2017-01-25 12:42:56,397: Traceback (most recent call last):
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2017-01-25 12:42:56,703: -PUB [/rosout_agg] /rosout http://LYC-UP:36037/
[rosmaster.master][INFO] 2017-01-25 12:42:56,707: -SUB [/rosout] /rosout http://LYC-UP:36037/
[rosmaster.master][INFO] 2017-01-25 12:42:56,710: -SERVICE [/rosout/get_loggers] /rosout rosrpc://LYC-UP:43891
[rosmaster.master][INFO] 2017-01-25 12:42:56,713: -SERVICE [/rosout/set_logger_level] /rosout rosrpc://LYC-UP:43891
[rosmaster.main][INFO] 2017-01-25 12:42:56,859: keyboard interrupt, will exit
[rosmaster.main][INFO] 2017-01-25 12:42:56,861: stopping master...
[rospy.core][INFO] 2017-01-25 12:42:56,871: signal_shutdown [atexit]
